------------------------- 2017-11-27 08:23:27.302946 -------------------------
SUCCESS:文物, all_fenlei size:5832, rest in work_list:5410
SUCCESS:社会科学, all_fenlei size:5861, rest in work_list:5438
SUCCESS:国画, all_fenlei size:5866, rest in work_list:5442
SUCCESS:清代, all_fenlei size:5878, rest in work_list:5453
SUCCESS:收藏品, all_fenlei size:5884, rest in work_list:5458
SUCCESS:古画, all_fenlei size:5884, rest in work_list:5457
SUCCESS:CG, all_fenlei size:5885, rest in work_list:5457
SUCCESS:文化场馆, all_fenlei size:5904, rest in work_list:5475
SUCCESS:人体艺术, all_fenlei size:5904, rest in work_list:5474
SUCCESS:广告, all_fenlei size:5951, rest in work_list:5520
SUCCESS:大学, all_fenlei size:5958, rest in work_list:5526
SUCCESS:副教授, all_fenlei size:5958, rest in work_list:5525
SUCCESS:法语, all_fenlei size:5960, rest in work_list:5526
SUCCESS:文艺, all_fenlei size:5962, rest in work_list:5527
SUCCESS:江西, all_fenlei size:6000, rest in work_list:5564
SUCCESS:作品, all_fenlei size:6015, rest in work_list:5578
SUCCESS:流行, all_fenlei size:6032, rest in work_list:5594
SUCCESS:世界名画, all_fenlei size:6032, rest in work_list:5593
SUCCESS:汽车, all_fenlei size:6073, rest in work_list:5633
SUCCESS:古琴, all_fenlei size:6074, rest in work_list:5633
SUCCESS:岫岩, all_fenlei size:6074, rest in work_list:5632
SUCCESS:美学, all_fenlei size:6079, rest in work_list:5636
SUCCESS:中国画术语, all_fenlei size:6079, rest in work_list:5635
SUCCESS:艺术设计, all_fenlei size:6087, rest in work_list:5642
SUCCESS:学院, all_fenlei size:6153, rest in work_list:5707
SUCCESS:古文化, all_fenlei size:6153, rest in work_list:5706
SUCCESS:台湾, all_fenlei size:6167, rest in work_list:5719
SUCCESS:中国地理学家, all_fenlei size:6167, rest in work_list:5718
SUCCESS:中学, all_fenlei size:6189, rest in work_list:5739
SUCCESS:社会团体, all_fenlei size:6195, rest in work_list:5744
SUCCESS:公益, all_fenlei size:6204, rest in work_list:5752
SUCCESS:中国版画家, all_fenlei size:6204, rest in work_list:5751
SUCCESS:计算机, all_fenlei size:6298, rest in work_list:5844
SUCCESS:美术家, all_fenlei size:6300, rest in work_list:5845
SUCCESS:江西省高级陶瓷美术师, all_fenlei size:6300, rest in work_list:5844
SUCCESS:陶瓷工艺师, all_fenlei size:6301, rest in work_list:5844
SUCCESS:教育, all_fenlei size:6317, rest in work_list:5859
SUCCESS:培训, all_fenlei size:6369, rest in work_list:5910
SUCCESS:海南, all_fenlei size:6389, rest in work_list:5929
SUCCESS:美术馆, all_fenlei size:6391, rest in work_list:5930
SUCCESS:戏曲, all_fenlei size:6416, rest in work_list:5954
SUCCESS:歌剧, all_fenlei size:6429, rest in work_list:5966
SUCCESS:各国戏剧, all_fenlei size:6434, rest in work_list:5970
SUCCESS:戏剧类型, all_fenlei size:6437, rest in work_list:5972
SUCCESS:观演建筑, all_fenlei size:6440, rest in work_list:5974
SUCCESS:话剧, all_fenlei size:6451, rest in work_list:5984
SUCCESS:剧团, all_fenlei size:6461, rest in work_list:5993
SUCCESS:剧作家, all_fenlei size:6465, rest in work_list:5996
SUCCESS:地方剧, all_fenlei size:6465, rest in work_list:5995
SUCCESS:雕塑, all_fenlei size:6474, rest in work_list:6003
SUCCESS:艺术理论, all_fenlei size:6478, rest in work_list:6006
SUCCESS:舞蹈家, all_fenlei size:6482, rest in work_list:6009
SUCCESS:芭蕾, all_fenlei size:6483, rest in work_list:6009
SUCCESS:舞蹈术语, all_fenlei size:6483, rest in work_list:6008
SUCCESS:现代舞, all_fenlei size:6483, rest in work_list:6007
SUCCESS:舞蹈组织, all_fenlei size:6483, rest in work_list:6006
SUCCESS:舞蹈比赛, all_fenlei size:6483, rest in work_list:6005
SUCCESS:舞蹈演员, all_fenlei size:6483, rest in work_list:6004
SUCCESS:歌舞, all_fenlei size:6484, rest in work_list:6004
SUCCESS:民间舞蹈, all_fenlei size:6485, rest in work_list:6004
SUCCESS:黎族, all_fenlei size:6485, rest in work_list:6003
SUCCESS:传统, all_fenlei size:6488, rest in work_list:6005
SUCCESS:河北, all_fenlei size:6515, rest in work_list:6031
SUCCESS:非物质文化遗产, all_fenlei size:6521, rest in work_list:6036
SUCCESS:山西, all_fenlei size:6527, rest in work_list:6041
SUCCESS:土家族, all_fenlei size:6530, rest in work_list:6043
SUCCESS:二人转, all_fenlei size:6530, rest in work_list:6042
SUCCESS:亚洲, all_fenlei size:6543, rest in work_list:6054
SUCCESS:舞剧, all_fenlei size:6543, rest in work_list:6053
SUCCESS:模特, all_fenlei size:6575, rest in work_list:6084
SUCCESS:中国达人秀, all_fenlei size:6575, rest in work_list:6083
SUCCESS:拉丁舞, all_fenlei size:6575, rest in work_list:6082
SUCCESS:娱乐人物, all_fenlei size:6590, rest in work_list:6096
SUCCESS:运动, all_fenlei size:6619, rest in work_list:6124
SUCCESS:体育运动, all_fenlei size:6629, rest in work_list:6133
SUCCESS:蒙古族, all_fenlei size:6630, rest in work_list:6133
SUCCESS:朝鲜族, all_fenlei size:6636, rest in work_list:6138
SUCCESS:唐代, all_fenlei size:6642, rest in work_list:6143
SUCCESS:民族舞蹈, all_fenlei size:6648, rest in work_list:6148
SUCCESS:动作, all_fenlei size:6654, rest in work_list:6153
SUCCESS:唱歌, all_fenlei size:6654, rest in work_list:6152
SUCCESS:表演, all_fenlei size:6657, rest in work_list:6154
SUCCESS:杂志, all_fenlei size:6669, rest in work_list:6165
SUCCESS:出版物, all_fenlei size:6672, rest in work_list:6167
SUCCESS:美女, all_fenlei size:6692, rest in work_list:6186
SUCCESS:日本次文化, all_fenlei size:6694, rest in work_list:6187
SUCCESS:街头艺术, all_fenlei size:6695, rest in work_list:6187
SUCCESS:舞蹈学, all_fenlei size:6695, rest in work_list:6186
SUCCESS:潮汕, all_fenlei size:6702, rest in work_list:6192
SUCCESS:劲舞团, all_fenlei size:6702, rest in work_list:6191
SUCCESS:休闲游戏, all_fenlei size:6712, rest in work_list:6200
SUCCESS:编导, all_fenlei size:6712, rest in work_list:6199
SUCCESS:风俗, all_fenlei size:6717, rest in work_list:6203
SUCCESS:中国曲艺, all_fenlei size:6719, rest in work_list:6204
SUCCESS:汉族, all_fenlei size:6719, rest in work_list:6203
SUCCESS:四川, all_fenlei size:6725, rest in work_list:6208
SUCCESS:达斡尔族, all_fenlei size:6725, rest in work_list:6207
SUCCESS:夏威夷, all_fenlei size:6726, rest in work_list:6207
SUCCESS:缅甸, all_fenlei size:6733, rest in work_list:6213
SUCCESS:演艺, all_fenlei size:6735, rest in work_list:6214
SUCCESS:情感, all_fenlei size:6741, rest in work_list:6219
SUCCESS:街舞, all_fenlei size:6741, rest in work_list:6218
SUCCESS:黑龙江省, all_fenlei size:6741, rest in work_list:6217
SUCCESS:温州, all_fenlei size:6755, rest in work_list:6230
SUCCESS:摄影器材, all_fenlei size:6762, rest in work_list:6236
SUCCESS:摄影师, all_fenlei size:6770, rest in work_list:6243
SUCCESS:摄影史, all_fenlei size:6770, rest in work_list:6242
SUCCESS:摄影术语, all_fenlei size:6771, rest in work_list:6242
SUCCESS:摄影作品, all_fenlei size:6771, rest in work_list:6241
SUCCESS:摄影奖项, all_fenlei size:6771, rest in work_list:6240
SUCCESS:摄影比赛, all_fenlei size:6771, rest in work_list:6239
SUCCESS:房地产术语, all_fenlei size:6776, rest in work_list:6243
SUCCESS:战地记者, all_fenlei size:6782, rest in work_list:6248
SUCCESS:摄影家, all_fenlei size:6785, rest in work_list:6250
SUCCESS:单反相机, all_fenlei size:6785, rest in work_list:6249
SUCCESS:底片, all_fenlei size:6785, rest in work_list:6248
SUCCESS:物质, all_fenlei size:6786, rest in work_list:6248
SUCCESS:器材, all_fenlei size:6787, rest in work_list:6248
SUCCESS:记者, all_fenlei size:6798, rest in work_list:6258
SUCCESS:镜头, all_fenlei size:6798, rest in work_list:6257
SUCCESS:家电, all_fenlei size:6801, rest in work_list:6259
SUCCESS:相机, all_fenlei size:6806, rest in work_list:6263
SUCCESS:手机, all_fenlei size:6826, rest in work_list:6282
SUCCESS:手机型号, all_fenlei size:6826, rest in work_list:6281
SUCCESS:照相机, all_fenlei size:6827, rest in work_list:6281
SUCCESS:佳能, all_fenlei size:6830, rest in work_list:6283
SUCCESS:照片, all_fenlei size:6835, rest in work_list:6287
SUCCESS:媒体, all_fenlei size:6836, rest in work_list:6287
SUCCESS:摄像, all_fenlei size:6836, rest in work_list:6286
SUCCESS:书籍, all_fenlei size:6849, rest in work_list:6298
SUCCESS:婚纱摄影, all_fenlei size:6849, rest in work_list:6297
SUCCESS:中国, all_fenlei size:6887, rest in work_list:6334
SUCCESS:DC, all_fenlei size:6888, rest in work_list:6334
SUCCESS:香港导演, all_fenlei size:6890, rest in work_list:6335
SUCCESS:加拿大, all_fenlei size:6899, rest in work_list:6343
SUCCESS:土耳其, all_fenlei size:6905, rest in work_list:6348
SUCCESS:行为艺术, all_fenlei size:6905, rest in work_list:6347
SUCCESS:化妆, all_fenlei size:6905, rest in work_list:6346
SUCCESS:中国记者, all_fenlei size:6905, rest in work_list:6345
SUCCESS:光学, all_fenlei size:6905, rest in work_list:6344
SUCCESS:数码, all_fenlei size:6926, rest in work_list:6364
SUCCESS:导演, all_fenlei size:6948, rest in work_list:6385
SUCCESS:书法篆刻, all_fenlei size:6960, rest in work_list:6396
SUCCESS:照相, all_fenlei size:6960, rest in work_list:6395
SUCCESS:相声, all_fenlei size:6967, rest in work_list:6401
SUCCESS:小品, all_fenlei size:6968, rest in work_list:6401
SUCCESS:地方曲艺, all_fenlei size:6968, rest in work_list:6400
SUCCESS:曲艺作品, all_fenlei size:6968, rest in work_list:6399
SUCCESS:曲种, all_fenlei size:6968, rest in work_list:6398
SUCCESS:山东快书, all_fenlei size:6968, rest in work_list:6397
SUCCESS:单弦, all_fenlei size:6968, rest in work_list:6396
SUCCESS:流派, all_fenlei size:6971, rest in work_list:6398
SUCCESS:德云社演员, all_fenlei size:6971, rest in work_list:6397
SUCCESS:戏曲演员, all_fenlei size:6978, rest in work_list:6403
SUCCESS:民族乐器, all_fenlei size:6979, rest in work_list:6403
SUCCESS:古籍, all_fenlei size:6989, rest in work_list:6412
SUCCESS:汕头, all_fenlei size:6991, rest in work_list:6413
SUCCESS:天津人, all_fenlei size:6992, rest in work_list:6413
SUCCESS:相声演员, all_fenlei size:6993, rest in work_list:6413
SUCCESS:艺术文化, all_fenlei size:6996, rest in work_list:6415
SUCCESS:广东, all_fenlei size:7010, rest in work_list:6428
SUCCESS:世界文化遗产, all_fenlei size:7021, rest in work_list:6438
SUCCESS:人类口述和非物质遗产, all_fenlei size:7021, rest in work_list:6437
SUCCESS:上海, all_fenlei size:7067, rest in work_list:6482
SUCCESS:建筑物, all_fenlei size:7079, rest in work_list:6493
SUCCESS:建筑材料, all_fenlei size:7095, rest in work_list:6508
SUCCESS:建筑师, all_fenlei size:7100, rest in work_list:6512
SUCCESS:建筑学, all_fenlei size:7113, rest in work_list:6524
SUCCESS:各国建筑, all_fenlei size:7119, rest in work_list:6529
SUCCESS:地标, all_fenlei size:7121, rest in work_list:6530
SUCCESS:建筑业, all_fenlei size:7123, rest in work_list:6531
SUCCESS:建筑构件, all_fenlei size:7124, rest in work_list:6531
SUCCESS:设计, all_fenlei size:7151, rest in work_list:6557
SUCCESS:主题公园, all_fenlei size:7151, rest in work_list:6556
SUCCESS:公园, all_fenlei size:7167, rest in work_list:6571
SUCCESS:古都, all_fenlei size:7169, rest in work_list:6572
SUCCESS:寺庙, all_fenlei size:7182, rest in work_list:6584
SUCCESS:中东建筑, all_fenlei size:7183, rest in work_list:6584
SUCCESS:中东著名建筑, all_fenlei size:7183, rest in work_list:6583
SUCCESS:景点, all_fenlei size:7188, rest in work_list:6587
SUCCESS:佛教, all_fenlei size:7189, rest in work_list:6587
SUCCESS:博物馆, all_fenlei size:7204, rest in work_list:6601
SUCCESS:教堂, all_fenlei size:7207, rest in work_list:6603
SUCCESS:庙宇, all_fenlei size:7210, rest in work_list:6605
SUCCESS:上海世博会, all_fenlei size:7211, rest in work_list:6605
SUCCESS:澳门, all_fenlei size:7226, rest in work_list:6619
SUCCESS:公司, all_fenlei size:7229, rest in work_list:6621
SUCCESS:地区, all_fenlei size:7247, rest in work_list:6638
SUCCESS:香港, all_fenlei size:7249, rest in work_list:6639
SUCCESS:铁路, all_fenlei size:7270, rest in work_list:6659
SUCCESS:桥梁, all_fenlei size:7275, rest in work_list:6663
SUCCESS:世博会, all_fenlei size:7276, rest in work_list:6663
SUCCESS:建筑机械, all_fenlei size:7276, rest in work_list:6662
SUCCESS:中国公司, all_fenlei size:7278, rest in work_list:6663
SUCCESS:产业经济, all_fenlei size:7288, rest in work_list:6672
SUCCESS:材料, all_fenlei size:7312, rest in work_list:6695
SUCCESS:场馆, all_fenlei size:7315, rest in work_list:6697
SUCCESS:商品, all_fenlei size:7318, rest in work_list:6699
SUCCESS:组织, all_fenlei size:7330, rest in work_list:6710
SUCCESS:城堡, all_fenlei size:7330, rest in work_list:6709
SUCCESS:南非, all_fenlei size:7345, rest in work_list:6723
SUCCESS:古城, all_fenlei size:7351, rest in work_list:6728
SUCCESS:塔, all_fenlei size:7351, rest in work_list:6727
SUCCESS:世博会展馆, all_fenlei size:7351, rest in work_list:6726
SUCCESS:建筑设计, all_fenlei size:7351, rest in work_list:6725
SUCCESS:体育场, all_fenlei size:7352, rest in work_list:6725
SUCCESS:湖南, all_fenlei size:7372, rest in work_list:6744
SUCCESS:广场, all_fenlei size:7376, rest in work_list:6747
SUCCESS:设计师, all_fenlei size:7377, rest in work_list:6747
SUCCESS:旅游胜地, all_fenlei size:7382, rest in work_list:6751
SUCCESS:陶瓷, all_fenlei size:7404, rest in work_list:6772
SUCCESS:五星级酒店, all_fenlei size:7411, rest in work_list:6778
SUCCESS:酒店, all_fenlei size:7427, rest in work_list:6793
SUCCESS:成都酒店, all_fenlei size:7429, rest in work_list:6794
SUCCESS:展馆, all_fenlei size:7429, rest in work_list:6793
SUCCESS:南京, all_fenlei size:7444, rest in work_list:6807
SUCCESS:城门, all_fenlei size:7444, rest in work_list:6806
SUCCESS:中国地标建筑, all_fenlei size:7444, rest in work_list:6805
SUCCESS:建筑风格, all_fenlei size:7448, rest in work_list:6808
SUCCESS:罗马, all_fenlei size:7451, rest in work_list:6810
SUCCESS:日本, all_fenlei size:7451, rest in work_list:6809
SUCCESS:德国, all_fenlei size:7453, rest in work_list:6810
SUCCESS:自动化, all_fenlei size:7464, rest in work_list:6820
SUCCESS:智能, all_fenlei size:7470, rest in work_list:6825
SUCCESS:浙江大学, all_fenlei size:7473, rest in work_list:6827
SUCCESS:热点, all_fenlei size:7482, rest in work_list:6835
SUCCESS:杭州, all_fenlei size:7498, rest in work_list:6850
SUCCESS:体育场馆, all_fenlei size:7498, rest in work_list:6849
SUCCESS:工业技术, all_fenlei size:7504, rest in work_list:6854
SUCCESS:轨道交通, all_fenlei size:7509, rest in work_list:6858
SUCCESS:住房, all_fenlei size:7511, rest in work_list:6859
SUCCESS:涟水, all_fenlei size:7511, rest in work_list:6858
SUCCESS:住宅, all_fenlei size:7523, rest in work_list:6869
SUCCESS:商品房, all_fenlei size:7523, rest in work_list:6868
SUCCESS:世界遗产, all_fenlei size:7527, rest in work_list:6871
SUCCESS:遗产, all_fenlei size:7527, rest in work_list:6870
SUCCESS:弱电, all_fenlei size:7527, rest in work_list:6869
SUCCESS:规范性文件, all_fenlei size:7578, rest in work_list:6919
SUCCESS:伊斯兰教, all_fenlei size:7583, rest in work_list:6923
SUCCESS:西班牙, all_fenlei size:7599, rest in work_list:6938
SUCCESS:日本战国, all_fenlei size:7601, rest in work_list:6939
SUCCESS:风景名胜, all_fenlei size:7601, rest in work_list:6938
SUCCESS:深圳, all_fenlei size:7621, rest in work_list:6957
SUCCESS:中国博物馆, all_fenlei size:7622, rest in work_list:6957
SUCCESS:装饰, all_fenlei size:7627, rest in work_list:6961
SUCCESS:施工, all_fenlei size:7628, rest in work_list:6961
SUCCESS:古代建筑, all_fenlei size:7628, rest in work_list:6960
SUCCESS:清朝, all_fenlei size:7636, rest in work_list:6967
SUCCESS:玻璃, all_fenlei size:7637, rest in work_list:6967
SUCCESS:基督教, all_fenlei size:7643, rest in work_list:6972
SUCCESS:图书馆, all_fenlei size:7648, rest in work_list:6976
SUCCESS:大学图书馆, all_fenlei size:7648, rest in work_list:6975
SUCCESS:城市规划, all_fenlei size:7654, rest in work_list:6980
SUCCESS:房产, all_fenlei size:7671, rest in work_list:6996
SUCCESS:集团公司, all_fenlei size:7678, rest in work_list:7002
SUCCESS:机构, all_fenlei size:7695, rest in work_list:7018
SUCCESS:大厦, all_fenlei size:7695, rest in work_list:7017
SUCCESS:广州文化, all_fenlei size:7695, rest in work_list:7016
SUCCESS:圆明园, all_fenlei size:7695, rest in work_list:7015
SUCCESS:结构, all_fenlei size:7698, rest in work_list:7017
SUCCESS:机械, all_fenlei size:7756, rest in work_list:7074
SUCCESS:摩天大楼, all_fenlei size:7756, rest in work_list:7073
SUCCESS:中国各类建筑, all_fenlei size:7756, rest in work_list:7072
SUCCESS:中国图书馆, all_fenlei size:7756, rest in work_list:7071
SUCCESS:北京房地产, all_fenlei size:7760, rest in work_list:7074
SUCCESS:楼盘, all_fenlei size:7770, rest in work_list:7083
SUCCESS:小区, all_fenlei size:7773, rest in work_list:7085
SUCCESS:古文明, all_fenlei size:7774, rest in work_list:7085
SUCCESS:瑞士, all_fenlei size:7779, rest in work_list:7089
SUCCESS:节能, all_fenlei size:7786, rest in work_list:7095
SUCCESS:古罗马, all_fenlei size:7787, rest in work_list:7095
SUCCESS:罗马帝国, all_fenlei size:7788, rest in work_list:7095
SUCCESS:希腊, all_fenlei size:7789, rest in work_list:7095
SUCCESS:居家, all_fenlei size:7795, rest in work_list:7100
SUCCESS:工程师, all_fenlei size:7797, rest in work_list:7101
SUCCESS:俄罗斯, all_fenlei size:7815, rest in work_list:7118
SUCCESS:古建筑, all_fenlei size:7818, rest in work_list:7120
